Area Served,Callsign,Frequency(kHz),Purpose,Site Id,Site Name,Lat_Deg,Lat_Hr,Lat_Min,Lon_Deg,Lon_Hr,Lon_Min,BSL,Licence Area,lat_dec,lon_dec
Quorn,5AUU,100.7,Commercial,142462,5AU Repeater Site via Grandview Pde QUORN,32.0,21.0,43.0,138.0,3.0,8.0,4195,SPENCER GULF NORTH RA1,-31.638055555555553,138.05222222222224
Quorn,5ABCRN,107.9,National,24383,Telstra/Broadcast Site Yarrah Vale Road QUORN,32.0,17.0,59.0,138.0,3.0,23.0,,,-31.700277777777774,138.0563888888889
Renmark/Loxton,5RM,91.5,Commercial,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,34.0,27.0,52.0,140.0,32.0,0.0,10178,RIVERLAND RA1,-33.535555555555554,140.53333333333333
Renmark/Loxton,5RIV,93.1,Commercial,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,34.0,27.0,52.0,140.0,32.0,0.0,10175,RIVERLAND RA1,-33.535555555555554,140.53333333333333
Renmark/Loxton,5PNN,93.9,National,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,34.0,27.0,52.0,140.0,32.0,0.0,,,-33.535555555555554,140.53333333333333
Renmark/Loxton,,95.5,HPON,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,34.0,27.0,52.0,140.0,32.0,0.0,,,-33.535555555555554,140.53333333333333
Renmark/Loxton,5LFM,100.7,Community,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,34.0,27.0,52.0,140.0,32.0,0.0,10177,RIVERLAND RA1,-33.535555555555554,140.53333333333333
Renmark/Loxton,5JJJ,101.9,National,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,34.0,27.0,52.0,140.0,32.0,0.0,,,-33.535555555555554,140.53333333333333
Renmark/Loxton,5ABCFM,105.1,National,24073,Broadcast Site Bookpurnong Terrace 4 km WSW of LOXTON,34.0,27.0,52.0,140.0,32.0,0.0,,,-33.535555555555554,140.53333333333333
Robinvale,3HOT,90.7,Community,41335,Broadcast Site Moore St ROBINVALE,34.0,35.0,25.0,142.0,46.0,12.0,10093,MILDURA RA3,-33.40972222222222,142.77
Roxby Downs,5SBSFM,92.3,Retransmission,140968,Council Depot 28 Olympic Way ROXBY DOWNS,30.0,33.0,16.0,136.0,53.0,38.0,,,-29.445555555555554,136.89388888888888
Roxby Downs,5JJJ,93.9,Retransmission,140968,Council Depot 28 Olympic Way ROXBY DOWNS,30.0,33.0,16.0,136.0,53.0,38.0,,,-29.445555555555554,136.89388888888888
Roxby Downs,,95.5,HPON,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,30.0,32.0,47.0,136.0,53.0,41.0,,,-29.45361111111111,136.8947222222222
Roxby Downs,5AU,96.3,Commercial,10007121,5AU Mast  Spencer Gulf Bcers Site 5 Gosse St ROXBY DOWNS,30.0,33.0,10.0,136.0,53.0,40.0,4193,SPENCER GULF NORTH RA1,-29.447222222222223,136.89444444444445
Roxby Downs,8SAT,97.9,Commercial,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,30.0,32.0,47.0,136.0,53.0,41.0,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,-29.45361111111111,136.8947222222222
Roxby Downs,5AUU,100.3,Commercial,136444,5AUU Mast  Spencer Gulf Bcers Site 5 Gosse St ROXBY DOWNS,30.0,33.0,11.0,136.0,53.0,40.0,4195,SPENCER GULF NORTH RA1,-29.446944444444444,136.89444444444445
Roxby Downs,5ABCRN,101.9,National,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,30.0,32.0,47.0,136.0,53.0,41.0,,,-29.45361111111111,136.8947222222222
Roxby Downs,5ABCRR,102.7,National,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,30.0,32.0,47.0,136.0,53.0,41.0,,,-29.45361111111111,136.8947222222222
Roxby Downs,5ABCFM,103.5,National,25661,Telstra Site Lot 728 Olympic Way ROXBY DOWNS,30.0,32.0,47.0,136.0,53.0,41.0,,,-29.45361111111111,136.8947222222222
Roxby Downs,5ROX,105.5,Community,140968,Council Depot 28 Olympic Way ROXBY DOWNS,30.0,33.0,16.0,136.0,53.0,38.0,1150824,ROXBY DOWNS RA1,-29.445555555555554,136.89388888888888
Sale,,90.3,HPON,141226,HPON Mast  Church Site 42 McColl Drive LONGFORD,38.0,10.0,38.0,147.0,5.0,41.0,,,-37.82277777777778,147.09472222222223
Sale,3TFM,99.5,Commercial,12042,Commercial Broadcast Site off Traralgon-Balook Rd MT TASSIE,38.0,23.0,37.0,146.0,33.0,33.0,1150756,SALE RA1,-37.60638888888889,146.55916666666667
Sale,3TFM,99.5,Commercial,12042,Commercial Broadcast Site off Traralgon-Balook Rd MT TASSIE,38.0,23.0,37.0,146.0,33.0,33.0,1150756,SALE RA1,-37.60638888888889,146.55916666666667
Salisbury,5PBA,89.7,Community,22833,Broadcast Site East Para Primary School Caroona Ave PARA HILLS,34.0,49.0,4.0,138.0,40.0,1.0,1515,SALISBURY RA1,-33.18222222222222,138.66694444444443
Seymour,,99.3,HPON,10009699,Council Monopole Council Site Seymour Hill  25 One Tree Hill Lane SEYMOUR,37.0,0.0,53.0,145.0,6.0,41.0,,,-36.985277777777775,145.11138888888888
Seymour,3SEY,103.9,Community,141868,Cmty Radio Studio Site Exhibition Centre  12/22 Lesley Street SEYMOUR,37.0,1.0,25.0,145.0,7.0,48.0,1171304,SEYMOUR RA1,-36.97638888888889,145.13
Shepparton,3SRR,95.3,Commercial,150894,Broadcast Site TV Access Rd MT MAJOR,36.0,21.0,44.0,145.0,41.0,51.0,10390,SHEPPARTON RA1,-35.63777777777778,145.6975
Shepparton,3SUN,96.9,Commercial,150894,Broadcast Site TV Access Rd MT MAJOR,36.0,21.0,44.0,145.0,41.0,51.0,10389,SHEPPARTON RA1,-35.63777777777778,145.6975
Shepparton,3ONE,98.5,Community,199273,Cmty Site TV Access Rd MT MAJOR,36.0,21.0,44.0,145.0,41.0,54.0,10392,SHEPPARTON RA2,-35.63777777777778,145.69833333333332
Shepparton,3SPH,100.1,Community,199273,Cmty Site TV Access Rd MT MAJOR,36.0,21.0,44.0,145.0,41.0,54.0,10388,SHEPPARTON RA2,-35.63777777777778,145.69833333333332
Speed,8SAT,95.3,Commercial,140666,Flow FM Site 1109 Desert Rd TURRIFF,35.0,28.0,35.0,142.0,22.0,4.0,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,-34.52361111111111,142.36777777777777
Spencer Gulf North,5AU,97.9,Commercial,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,4193,SPENCER GULF NORTH RA1,-32.89611111111111,138.16416666666666
Spencer Gulf North,5PNN,102.7,National,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,,,-32.89611111111111,138.16416666666666
Spencer Gulf North,5JJJ,103.5,National,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,,,-32.89611111111111,138.16416666666666
Spencer Gulf North,5ABCFM,104.3,National,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,,,-32.89611111111111,138.16416666666666
Spencer Gulf North,5AUU,105.9,Commercial,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,4195,SPENCER GULF NORTH RA1,-32.89611111111111,138.16416666666666
Spencer Gulf North,5ABCRN,106.7,National,24650,Broadcast Australia Site TV Track THE BLUFF,33.0,6.0,14.0,138.0,9.0,51.0,,,-32.89611111111111,138.16416666666666
St Arnaud,,106.1,HPON,48482,CB Repeater Site Lot 88 Sect D off Sunraysia Hwy ST ARNAUD,36.0,35.0,55.0,143.0,14.0,14.0,,,-35.40138888888889,143.23722222222221
Stawell,,93.7,HPON,51170,Big Hill Rd STAWELL,37.0,3.0,16.0,142.0,47.0,20.0,,,-36.94555555555556,142.7888888888889
Strathalbyn,5EFM,94.7,Community,150378,Broadcast Site 26 Summerhill Road STRATHALBYN,35.0,16.0,8.0,138.0,55.0,18.0,1150781,VICTOR HARBOR RA1,-34.73111111111111,138.92166666666665
Streaky Bay,8SAT,99.3,Commercial,25228,Flow FM Mast Medlingie Hill  941 Medlingie Hill Rd MARYVALE,32.0,48.0,49.0,134.0,29.0,2.0,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,-31.18638888888889,134.48388888888888
Streaky Bay,5ABCRN,100.9,National,25224,NE AM Mast BAI Comms Site  29 Stanley Williams Rd STREAKY BAY,32.0,45.0,23.0,134.0,11.0,33.0,,,-31.24361111111111,134.1925
Streaky Bay,5JJJ,103.3,Retransmission,25224,NE AM Mast BAI Comms Site  29 Stanley Williams Rd STREAKY BAY,32.0,45.0,23.0,134.0,11.0,33.0,,,-31.24361111111111,134.1925
Sunbury,3NRG,99.3,Community,8000009,Building 19 Former Victoria University Campus  Circular Drive SUNBURY,37.0,35.0,45.0,144.0,43.0,49.0,1150689,SUNBURY RA1,-36.40416666666666,144.7302777777778
Swan Hill,,106.9,HPON,40555,Ace Bcasters Site 5055 Murray Valley Hwy CASTLE DONNINGTON,35.0,24.0,30.0,143.0,34.0,55.0,,,-34.59166666666667,143.58194444444445
Swan Hill,3SHI,107.7,Commercial,40555,Ace Bcasters Site 5055 Murray Valley Hwy CASTLE DONNINGTON,35.0,24.0,30.0,143.0,34.0,55.0,10294,SWAN HILL RA1,-34.59166666666667,143.58194444444445
Swan Hill (Town),3SFM,99.1,Community,51636,Water Tower Splatt St SWAN HILL,35.0,20.0,44.0,143.0,33.0,33.0,1150003,SWAN HILL RA2,-34.654444444444444,143.55916666666667
Swifts Creek,3HCR,91.7,Community,40784,Broadcast Site 2 km S of Swifts Creek FLAGSTAFF HILL,37.0,16.0,40.0,147.0,42.0,55.0,6313,OMEO RA1,-36.72222222222222,147.71527777777777
Swifts Creek,3ABCRN,103.5,National,40938,Broadcast Site Flagstaff Hill SWIFTS CREEK,37.0,16.0,54.0,147.0,43.0,5.0,,,-36.718333333333334,147.71805555555557
Terang,,90.5,HPON,136271,Broadcasting Site 70 Princes Highway TERANG,38.0,14.0,21.0,142.0,55.0,5.0,,,-37.76083333333333,142.91805555555555
Tirrawarra,5JJJ,107.7,Retransmission,25773,Santos Site Tirrawarra 48 km North of MOOMBA,27.0,41.0,20.0,140.0,6.0,7.0,,,-26.31111111111111,140.10194444444443
Todmorden,8KIN,104.5,Retransmission,153124,Broadcast Site TODMORDEN,27.0,8.0,21.0,134.0,45.0,24.0,,,-26.860833333333336,134.75666666666666
Todmorden,5ABCRR,106.1,Retransmission,153124,Broadcast Site TODMORDEN,27.0,8.0,21.0,134.0,45.0,24.0,,,-26.860833333333336,134.75666666666666
Tolmie,3MCR,88.7,Community,139850,3MCR Site 60 Marchese Lane ARCHERTON,36.0,54.0,25.0,146.0,15.0,32.0,1150021,MANSFIELD RA1,-35.09305555555556,146.2588888888889
Traralgon,3SEA,97.9,Commercial,10006841,SCA Site Old Boola Rd TYERS,38.0,7.0,51.0,146.0,28.0,17.0,1150752,WARRAGUL RA1,-37.869166666666665,146.4713888888889
Tumby Bay,5PNN,91.5,National,24886,Telstra Tower 14 km west of Tumby Bay BORTHWICKS HILL,34.0,21.0,1.0,135.0,57.0,18.0,,,-33.64972222222222,135.95499999999998
Tumby Bay,5JJJ,100.3,Retransmission,24981,Comm Site 14 km WSW of Tumby Bay PILLAWORTA HILL,34.0,23.0,33.0,135.0,57.0,15.0,,,-33.6075,135.95416666666665
Tumby Bay,5ABCRN,101.9,National,24886,Telstra Tower 14 km west of Tumby Bay BORTHWICKS HILL,34.0,21.0,1.0,135.0,57.0,18.0,,,-33.64972222222222,135.95499999999998
Upper Murray,3PNN,100.9,National,11949,Broadcast Australia Tower Mt Baranduda  623 Ewarts Rd LENEVA,36.0,15.0,13.0,146.0,51.0,18.0,,,-35.74638888888889,146.855
Upper Murray,3JJJ,103.3,National,11949,Broadcast Australia Tower Mt Baranduda  623 Ewarts Rd LENEVA,36.0,15.0,13.0,146.0,51.0,18.0,,,-35.74638888888889,146.855
Upper Murray,3ABCFM,104.1,National,11949,Broadcast Australia Tower Mt Baranduda  623 Ewarts Rd LENEVA,36.0,15.0,13.0,146.0,51.0,18.0,,,-35.74638888888889,146.855
Upper Murray,3MRR,106.5,National,11949,Broadcast Australia Tower Mt Baranduda  623 Ewarts Rd LENEVA,36.0,15.0,13.0,146.0,51.0,18.0,,,-35.74638888888889,146.855
Victor Harbor,5EFM,89.3,Community,25767,Link Site 6km NNE of Victor Harbor BROWN HILL,35.0,30.0,21.0,138.0,38.0,47.0,1150781,VICTOR HARBOR RA1,-34.494166666666665,138.64638888888888
Victor Harbor,5MU,97.1,Commercial,41274,Southern Site Crows Nest Road 2 km NNW of Port Elliot KERBY HILL,35.0,28.0,55.0,138.0,39.0,46.0,4194,MURRAY BRIDGE RA1,-34.518055555555556,138.6627777777778
Victor Harbor,5EZY,99.7,Commercial,41274,Southern Site Crows Nest Road 2 km NNW of Port Elliot KERBY HILL,35.0,28.0,55.0,138.0,39.0,46.0,10361,MURRAY BRIDGE RA1,-34.518055555555556,138.6627777777778
Waikerie,5LFM,88.5,Community,24041,Water Tower Cliff Street WAIKERIE,34.0,10.0,46.0,139.0,59.0,16.0,10177,RIVERLAND RA1,-33.82055555555556,139.98777777777775
Waikerie,5RM,89.9,Commercial,10012136,Broadcast Site off Denbow Rd WAIKERIE,34.0,11.0,46.0,139.0,56.0,28.0,10178,RIVERLAND RA1,-33.80388888888889,139.94111111111113
Waikerie,5RIV,97.1,Commercial,10012136,Broadcast Site off Denbow Rd WAIKERIE,34.0,11.0,46.0,139.0,56.0,28.0,10175,RIVERLAND RA1,-33.80388888888889,139.94111111111113
Wangaratta,,99.3,HPON,153284,Broadcast Site Racecourse WANGARATTA,36.0,21.0,25.0,146.0,17.0,15.0,,,-35.643055555555556,146.2875
Wangaratta,3WPR,101.3,Community,12002,Allcom Site 14.5 km SE of Beechworth MT STANLEY,36.0,26.0,42.0,146.0,48.0,11.0,10382,WANGARATTA RA2,-35.55500000000001,146.80305555555557
Wangaratta,3NNN,102.1,Commercial,12003,Comms Tower  SP Ausnet Site Mt Stanley  off Mt Stanley Rd STANLEY,36.0,27.0,4.0,146.0,48.0,11.0,10391,WANGARATTA RA1,-35.54888888888889,146.80305555555557
Warracknabeal,,100.5,HPON,134032,Broadcast Mast  Wheatlands District Church Bowman Street WARRACKNABEAL,36.0,14.0,40.0,142.0,23.0,59.0,,,-35.75555555555555,142.3997222222222
Warragul,3RPH,93.5,Community,403248,SCA Site off Mirboo-Yarragon Rd ALLAMBEE,38.0,15.0,42.0,146.0,2.0,47.0,3540,VICTORIAN COMMUNITY RA1,-37.73833333333334,146.04638888888888
Warragul,3SEA,94.3,Commercial,403248,SCA Site off Mirboo-Yarragon Rd ALLAMBEE,38.0,15.0,42.0,146.0,2.0,47.0,1150752,WARRAGUL RA1,-37.73833333333334,146.04638888888888
Warragul,3BBR,103.1,Community,43871,SMR Site McDonalds Track MT WORTH,38.0,16.0,7.0,145.0,59.0,2.0,1150775,WARRAGUL RA2,-37.73138888888889,145.98388888888888
Warrnambool,3JJJ,89.7,National,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,38.0,19.0,2.0,142.0,22.0,40.0,,,-37.68277777777777,142.3777777777778
Warrnambool,3PNN,91.3,National,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,38.0,19.0,2.0,142.0,22.0,40.0,,,-37.68277777777777,142.3777777777778
Warrnambool,3ABCFM,92.1,National,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,38.0,19.0,2.0,142.0,22.0,40.0,,,-37.68277777777777,142.3777777777778
Warrnambool,3YB,94.5,Commercial,153176,ACE Broadcast Site MT WARRNAMBOOL,38.0,18.0,17.0,142.0,44.0,15.0,4160,WARRNAMBOOL RA1,-37.69527777777778,142.73749999999998
Warrnambool,3YFM,95.3,Commercial,153176,ACE Broadcast Site MT WARRNAMBOOL,38.0,18.0,17.0,142.0,44.0,15.0,1150778,WARRNAMBOOL RA1,-37.69527777777778,142.73749999999998
Warrnambool,3YFM,95.3,Commercial,153176,ACE Broadcast Site MT WARRNAMBOOL,38.0,18.0,17.0,142.0,44.0,15.0,1150778,WARRNAMBOOL RA1,-37.69527777777778,142.73749999999998
Warrnambool,,100.9,HPON,152959,3-WAY-FM Studio 71 Hyland Street WARRNAMBOOL,38.0,22.0,28.0,142.0,28.0,20.0,,,-37.62555555555556,142.47222222222223
Warrnambool,3ABCRN,101.7,National,51181,Broadcast/Comm Site Spencer Rd TOWER HILL,38.0,19.0,2.0,142.0,22.0,40.0,,,-37.68277777777777,142.3777777777778
Warrnambool,3WAY,103.7,Community,153176,ACE Broadcast Site MT WARRNAMBOOL,38.0,18.0,17.0,142.0,44.0,15.0,5146,WARRNAMBOOL RA2,-37.69527777777778,142.73749999999998
Waverley (VIC),3GDR,95.7,Community,41360,Grandstand Caulfield Racecourse  Station St CAULFIELD EAST,37.0,52.0,39.0,145.0,2.0,19.0,1150687,WAVERLEY VIC RA1,-36.1225,145.03861111111112
Werribee,3WYN,88.9,Community,300675,West Mast 3CR Site Old Sneydes Road WERRIBEE,37.0,53.0,12.0,144.0,42.0,13.0,1150681,WERRIBEE RA1,-36.11333333333334,144.7036111111111
Western Victoria,3PNN,91.7,National,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,,,-36.54111111111111,141.91611111111112
Western Victoria,3ABCRN,92.5,National,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,,,-36.54111111111111,141.91611111111112
Western Victoria,3ABCFM,93.3,National,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,,,-36.54111111111111,141.91611111111112
Western Victoria,3ABCRR,94.1,National,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,,,-36.54111111111111,141.91611111111112
Western Victoria,3JJJ,94.9,National,38531,Broadcast Australia Tower  MT DUNDAS,37.0,27.0,32.0,141.0,54.0,58.0,,,-36.54111111111111,141.91611111111112
Whyalla,5YYY,107.7,Community,44203,BHP Freestanding Tower Mt Laura WHYALLA,32.0,59.0,50.0,137.0,31.0,27.0,1099,WHYALLA RA1,-31.002777777777776,137.52416666666667
Wilmington,8SAT,101.3,Commercial,24365,Police Tower Stoke Hill MOOCKRA,32.0,23.0,54.0,138.0,25.0,8.0,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,-31.601666666666667,138.4188888888889
Wirrulla,5ABCRN,107.3,National,25185,Telstra Site Wirrulla Hill  695 Gawler Ranges Road WIRRULLA,32.0,24.0,28.0,134.0,36.0,46.0,,,-31.592222222222222,134.61277777777778
Wodonga,3SBSFM,89.5,Retransmission,10016137,FM Mast Council Offices  104 Hovell St WODONGA,36.0,7.0,22.0,146.0,53.0,24.0,,,-35.87722222222222,146.89
Woods Point,3MCR,90.1,Community,37157,Radio Relay Station FRENCHMANS GAP,37.0,31.0,59.0,146.0,12.0,56.0,1150021,MANSFIELD RA1,-36.466944444444444,146.21555555555554
Woomera,8SAT,101.7,Commercial,10022072,8SAT Mast Cmty Radio Studios  Dardurr St WOOMERA,31.0,12.0,3.0,136.0,49.0,29.0,10147,REMOTE COMMERCIAL RADIO SERVICE CENTRAL ZONE RA1,-30.799166666666668,136.82472222222222
Woomera,5ABCRN,105.7,National,25516,Telstra Site Olympic Dam Hwy WOOMERA,31.0,11.0,31.0,136.0,48.0,53.0,,,-30.808055555555555,136.81472222222223
Wudinna,5CCC,89.9,Commercial,36912,Broadcast Site WUDINNA,33.0,2.0,52.0,135.0,27.0,28.0,10352,PORT LINCOLN RA1,-32.952222222222225,135.45777777777778
Wudinna,5CC,93.9,Commercial,36912,Broadcast Site WUDINNA,33.0,2.0,52.0,135.0,27.0,28.0,1639,PORT LINCOLN RA1,-32.952222222222225,135.45777777777778
Wudinna,5ABCRN,107.7,National,25162,Broadcast Site McMahon Rd MT DAMPER,33.0,8.0,26.0,135.0,6.0,32.0,,,-32.85944444444444,135.10888888888888
Wudinna Town,5JJJ,105.3,Retransmission,25155,Major Radio Site Pygery Rocks WUDINNA,32.0,58.0,34.0,135.0,28.0,51.0,,,-31.02388888888889,135.48083333333332
Yankalilla,5EFM,94.7,Community,23304,Broadcast Site Lot 8 Willson Drive YANKALILLA,35.0,26.0,34.0,138.0,20.0,19.0,1150781,VICTOR HARBOR RA1,-34.55722222222222,138.33861111111113
Yarra Ranges,3LO,96.1,Retransmission,9000265,TXA Tower off Mount Donna Buang Rd MT VICTORIA,37.0,43.0,30.0,145.0,41.0,50.0,,,-36.275,145.69722222222222
Yarra Valley,3VYV,99.1,Community,42211,Secomm Site Briarty Hill  14 Range Rd GRUYERE,37.0,43.0,52.0,145.0,28.0,34.0,5185,YARRA VALLEY RA1,-36.26888888888889,145.47611111111112
Yarra Valley,3VYV,99.1,Community,42211,Secomm Site Briarty Hill  14 Range Rd GRUYERE,37.0,43.0,52.0,145.0,28.0,34.0,5185,YARRA VALLEY RA1,-36.26888888888889,145.47611111111112
Yarram,,92.7,HPON,45513,Water Tower 7 Nightingale St YARRAM,38.0,33.0,16.0,146.0,40.0,40.0,,,-37.44555555555556,146.67777777777778
Yea,3UGE,88.9,Community,11913,Comm Site Mt Broughton via Newells Rd GHIN GHIN,37.0,7.0,14.0,145.0,24.0,47.0,10411,ALEXANDRA/EILDON RA1,-36.879444444444445,145.41305555555556
Yea,3SUN,93.7,Commercial,11913,Comm Site Mt Broughton via Newells Rd GHIN GHIN,37.0,7.0,14.0,145.0,24.0,47.0,10389,SHEPPARTON RA1,-36.879444444444445,145.41305555555556
Adelaide,SAS6,177.5,Commercial,23132,TXA NWS Site Tower 109 Summit Road CRAFERS,34.0,58.0,57.0,138.0,42.0,30.0,122,ADELAIDE TV1,-33.0175,138.70833333333331
Adelaide,SAS6,177.5,Commercial,23181,TXA Crafers Site Tower 115 Mount Lofty Summit Road CRAFERS,34.0,58.0,52.0,138.0,42.0,29.0,122,ADELAIDE TV1,-33.01888888888889,138.70805555555555
Adelaide,SBS7,184.5,National,23181,TXA Crafers Site Tower 115 Mount Lofty Summit Road CRAFERS,34.0,58.0,52.0,138.0,42.0,29.0,,,-33.01888888888889,138.70805555555555
Adelaide,SBS7,184.5,National,23139,Broadcast Australia Site Summit Road CRAFERS,34.0,58.0,44.0,138.0,42.0,31.0,,,-33.02111111111111,138.7086111111111
Adelaide,NWS8,191.5,Commercial,23132,TXA NWS Site Tower 109 Summit Road CRAFERS,34.0,58.0,57.0,138.0,42.0,30.0,121,ADELAIDE TV1,-33.0175,138.70833333333331
Adelaide,NWS8,191.5,Commercial,23181,TXA Crafers Site Tower 115 Mount Lofty Summit Road CRAFERS,34.0,58.0,52.0,138.0,42.0,29.0,121,ADELAIDE TV1,-33.01888888888889,138.70805555555555
Adelaide,ADS11,219.5,Commercial,23132,TXA NWS Site Tower 109 Summit Road CRAFERS,34.0,58.0,57.0,138.0,42.0,30.0,120,ADELAIDE TV1,-33.0175,138.70833333333331
Adelaide,ADS11,219.5,Commercial,23181,TXA Crafers Site Tower 115 Mount Lofty Summit Road CRAFERS,34.0,58.0,52.0,138.0,42.0,29.0,120,ADELAIDE TV1,-33.01888888888889,138.70805555555555
Adelaide,ADS11,219.5,Commercial,23139,Broadcast Australia Site Summit Road CRAFERS,34.0,58.0,44.0,138.0,42.0,31.0,120,ADELAIDE TV1,-33.02111111111111,138.7086111111111
Adelaide,ABC12,226.5,National,23139,Broadcast Australia Site Summit Road CRAFERS,34.0,58.0,44.0,138.0,42.0,31.0,,,-33.02111111111111,138.7086111111111
Adelaide,ABC12,226.5,National,23181,TXA Crafers Site Tower 115 Mount Lofty Summit Road CRAFERS,34.0,58.0,52.0,138.0,42.0,29.0,,,-33.01888888888889,138.70805555555555
Adelaide,CTS33,564.5,Community TV Trial,23139,Broadcast Australia Site Summit Road CRAFERS,34.0,58.0,44.0,138.0,42.0,31.0,,,-33.02111111111111,138.7086111111111
Adelaide Foothills,SBS34,571.5,National,140344,TXA Grenfell Centre Site Mast 25 Grenfell Street ADELAIDE,34.0,55.0,29.0,138.0,36.0,4.0,,,-33.07527777777778,138.6011111111111
Adelaide Foothills,SAS35,578.5,Commercial,140344,TXA Grenfell Centre Site Mast 25 Grenfell Street ADELAIDE,34.0,55.0,29.0,138.0,36.0,4.0,122,ADELAIDE TV1,-33.07527777777778,138.6011111111111
Adelaide Foothills,NWS36,585.5,Commercial,140344,TXA Grenfell Centre Site Mast 25 Grenfell Street ADELAIDE,34.0,55.0,29.0,138.0,36.0,4.0,121,ADELAIDE TV1,-33.07527777777778,138.6011111111111
Adelaide Foothills,ADS37,592.5,Commercial,140344,TXA Grenfell Centre Site Mast 25 Grenfell Street ADELAIDE,34.0,55.0,29.0,138.0,36.0,4.0,120,ADELAIDE TV1,-33.07527777777778,138.6011111111111
Adelaide Foothills,ABC39,606.5,National,140344,TXA Grenfell Centre Site Mast 25 Grenfell Street ADELAIDE,34.0,55.0,29.0,138.0,36.0,4.0,,,-33.07527777777778,138.6011111111111
Alexandra,SBS46,655.5,National,40660,Broadcast Site Burgess Rd YARCK,37.0,4.0,36.0,145.0,34.0,23.0,,,-36.92333333333333,145.57305555555556
Alexandra,ABC47,662.5,National,40660,Broadcast Site Burgess Rd YARCK,37.0,4.0,36.0,145.0,34.0,23.0,,,-36.92333333333333,145.57305555555556
Alexandra,AMV48,669.5,Commercial,40660,Broadcast Site Burgess Rd YARCK,37.0,4.0,36.0,145.0,34.0,23.0,103,REGIONAL VICTORIA TV1,-36.92333333333333,145.57305555555556
Alexandra,VTV49,676.5,Commercial,40660,Broadcast Site Burgess Rd YARCK,37.0,4.0,36.0,145.0,34.0,23.0,107,REGIONAL VICTORIA TV1,-36.92333333333333,145.57305555555556
Alexandra,GLV50,683.5,Commercial,40660,Broadcast Site Burgess Rd YARCK,37.0,4.0,36.0,145.0,34.0,23.0,106,EASTERN VICTORIA TV1,-36.92333333333333,145.57305555555556
Alexandra Environs,ABC41,620.5,National,140362,Broadcast Australia Site off Halls Flat Road RENNIES HILL,37.0,13.0,6.0,145.0,42.0,20.0,,,-36.781666666666666,145.70555555555555
Alexandra Environs,SBS42,627.5,National,140362,Broadcast Australia Site off Halls Flat Road RENNIES HILL,37.0,13.0,6.0,145.0,42.0,20.0,,,-36.781666666666666,145.70555555555555
Andamooka,ABC7,184.5,National,25545,Telstra Site Hallion Hill Rd ANDAMOOKA,30.0,28.0,24.0,137.0,9.0,60.0,,,-29.526666666666667,137.16666666666669
Angaston,SBS34,571.5,Retransmission,150545,Broadcast Site 0.8km East of ANGASTON,34.0,30.0,14.0,139.0,3.0,34.0,,,-33.49611111111111,139.05944444444447
